CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2467,IT_ACT,66,1,1
2467,IT_ACT,67,2,2
2467,IT_ACT,66C,3,3
2468,IT_ACT,67,1,1
2469,PREVENTION_CORRUPTION,7,1,1
2470,PREVENTION_CORRUPTION,7,1,1
2470,IPC,420,2,2
2471,MV,177,1,1
2471,MV,196,2,2
2472,PREVENTION_CORRUPTION,7,1,1
2472,IPC,420,2,2
2472,IPC,406,3,3
2473,ARMS,25,1,1
2473,IPC,506,2,2
2474,POCSO,6,1,1
2474,POCSO,4,2,2
2475,PREVENTION_CORRUPTION,7,1,1
2475,PREVENTION_CORRUPTION,13,2,2
2476,IPC,395,1,1
2477,IT_ACT,67,1,1
2478,POCSO,6,1,1
2478,IPC,363,2,2
2479,NDPS,20,1,1
2479,EXCISE,32,2,2
2480,POCSO,4,1,1
2480,IPC,363,2,2
2481,BNS,303,1,1
2481,BNS,318,2,2
2482,PREVENTION_CORRUPTION,13,1,1
2482,PREVENTION_CORRUPTION,7,2,2
2483,PREVENTION_CORRUPTION,7,1,1
2484,ARMS,27,1,1
2484,GAMBLING,4,2,2
2485,MV,184,1,1
2485,MV,177,2,2
2485,MV,185,3,3
2486,IPC,406,1,1
2487,MV,177,1,1
2488,PREVENTION_CORRUPTION,7,1,1
2489,MV,184,1,1
2490,IPC,363,1,1
2490,POCSO,4,2,2
2491,NDPS,21,1,1
2491,NDPS,8,2,2
2491,EXCISE,32,3,3
2492,PREVENTION_CORRUPTION,7,1,1
2492,IPC,420,2,2
2492,IPC,406,3,3
2493,ARMS,25,1,1
2493,GAMBLING,4,2,2
2494,IT_ACT,66,1,1
2494,IT_ACT,67,2,2
2495,POCSO,4,1,1
2495,IPC,363,2,2
2496,IT_ACT,67,1,1
2497,IPC,376,1,1
2497,IPC,498A,2,2
2497,DV,12,3,3
2498,IPC,363,1,1
2499,PREVENTION_CORRUPTION,7,1,1
2499,IPC,406,2,2
2500,GAMBLING,4,1,1
2500,ARMS,25,2,2
2500,IPC,506,3,3
2501,ARMS,27,1,1
2501,GAMBLING,4,2,2
2501,ARMS,25,3,3
2502,IPC,354,1,1
2503,PREVENTION_CORRUPTION,7,1,1
2504,GAMBLING,4,1,1
2504,ARMS,27,2,2
2505,ARMS,27,1,1
2506,IT_ACT,66C,1,1
2506,IT_ACT,67,2,2
2506,IT_ACT,66,3,3
2507,IT_ACT,67,1,1
2507,IT_ACT,66,2,2
2508,IT_ACT,66,1,1
2508,IT_ACT,67,2,2
2509,EXCISE,32,1,1
2510,NDPS,21,1,1
2511,IPC,406,1,1
2511,IPC,420,2,2
2512,BNS,318,1,1
2513,IPC,420,1,1
2513,PREVENTION_CORRUPTION,7,2,2
2514,IT_ACT,66C,1,1
2514,IT_ACT,67,2,2
2514,IT_ACT,66,3,3
2515,BNS,303,1,1
2515,IPC,392,2,2
2515,BNS,309,3,3
2516,GAMBLING,4,1,1
2516,ARMS,25,2,2
2516,ARMS,27,3,3
2517,MV,177,1,1
2517,MV,196,2,2
2518,PREVENTION_CORRUPTION,13,1,1
2518,PREVENTION_CORRUPTION,7,2,2
2519,IPC,363,1,1
2520,PREVENTION_CORRUPTION,7,1,1
2520,IPC,406,2,2
2521,BNS,103,1,1
2522,IT_ACT,67,1,1
2522,IT_ACT,66,2,2
2523,IPC,420,1,1
2523,BNS,318,2,2
2523,IPC,380,3,3
2524,IPC,324,1,1
2524,IPC,325,2,2
2525,MV,177,1,1
2526,PREVENTION_CORRUPTION,7,1,1
2527,IT_ACT,66,1,1
2527,IT_ACT,66C,2,2
2527,IT_ACT,67,3,3
2528,MV,196,1,1
2528,MV,177,2,2
2528,MV,184,3,3
2529,MV,196,1,1
2529,MV,177,2,2
2530,MV,185,1,1
2531,EXCISE,32,1,1
2531,NDPS,27A,2,2
2532,BNS,103,1,1
2532,BNS,109,2,2
2533,IT_ACT,66C,1,1
2533,IT_ACT,66,2,2
2533,IT_ACT,67,3,3
2534,IPC,363,1,1
2534,DV,12,2,2
2534,IPC,498A,3,3
2535,IPC,376,1,1
2535,IPC,498A,2,2
2535,IPC,354,3,3
2536,IPC,506,1,1
2537,POCSO,12,1,1
2537,POCSO,6,2,2
2538,IPC,498A,1,1
2539,ARMS,25,1,1
2539,GAMBLING,4,2,2
2539,ARMS,27,3,3
2540,BNS,303,1,1
2541,PREVENTION_CORRUPTION,13,1,1
2541,PREVENTION_CORRUPTION,7,2,2
2542,BNS,309,1,1
2542,IPC,395,2,2
2543,IT_ACT,66C,1,1
2544,ARMS,27,1,1
2544,ARMS,25,2,2
2544,GAMBLING,4,3,3
2545,PREVENTION_CORRUPTION,13,1,1
2545,PREVENTION_CORRUPTION,7,2,2
2546,NDPS,21,1,1
2546,EXCISE,32,2,2
2547,PREVENTION_CORRUPTION,13,1,1
2548,IPC,324,1,1
2549,NDPS,22,1,1
2550,PREVENTION_CORRUPTION,13,1,1
2550,PREVENTION_CORRUPTION,7,2,2
2551,IPC,498A,1,1
2551,IPC,376,2,2
2551,IPC,363,3,3
2552,PREVENTION_CORRUPTION,7,1,1
2552,PREVENTION_CORRUPTION,13,2,2
2553,GAMBLING,4,1,1
2553,ARMS,27,2,2
2554,ARMS,25,1,1
2555,PREVENTION_CORRUPTION,13,1,1
2555,PREVENTION_CORRUPTION,7,2,2
2556,PREVENTION_CORRUPTION,13,1,1
2556,PREVENTION_CORRUPTION,7,2,2
2557,IPC,307,1,1
2557,IPC,302,2,2
2558,BNS,309,1,1
2558,IPC,406,2,2
2559,NDPS,8,1,1
2559,NDPS,27A,2,2
2560,PREVENTION_CORRUPTION,13,1,1
2560,PREVENTION_CORRUPTION,7,2,2
2561,POCSO,4,1,1
2561,POCSO,12,2,2
2562,POCSO,4,1,1
2562,POCSO,6,2,2
2563,IPC,376,1,1
2563,IPC,363,2,2
2563,IPC,498A,3,3
2564,PREVENTION_CORRUPTION,7,1,1
2564,PREVENTION_CORRUPTION,13,2,2
2565,IPC,307,1,1
2566,IPC,420,1,1
2566,BNS,303,2,2
2567,IPC,406,1,1
2567,PREVENTION_CORRUPTION,7,2,2
2567,IPC,420,3,3
2568,IPC,363,1,1
2568,POCSO,6,2,2
2568,POCSO,8,3,3
2569,IT_ACT,66,1,1
2569,IT_ACT,67,2,2
2569,IT_ACT,66C,3,3
2570,BNS,318,1,1
2571,IT_ACT,66,1,1
2572,GAMBLING,4,1,1
2573,IPC,307,1,1
2573,BNS,103,2,2
2574,NDPS,20,1,1
2574,EXCISE,32,2,2
2575,EXCISE,32,1,1
2575,NDPS,20,2,2
2575,NDPS,21,3,3
2576,NDPS,8,1,1
2576,NDPS,20,2,2
2576,NDPS,21,3,3
2577,MV,177,1,1
2577,MV,184,2,2
2577,MV,196,3,3
2578,ARMS,25,1,1
2579,IT_ACT,66,1,1
2579,IT_ACT,67,2,2
2580,IPC,325,1,1
2580,BNS,109,2,2
2581,MV,184,1,1
2582,IT_ACT,66,1,1
2582,IT_ACT,66C,2,2
2583,PREVENTION_CORRUPTION,13,1,1
2584,PREVENTION_CORRUPTION,7,1,1
2584,PREVENTION_CORRUPTION,13,2,2
2585,IT_ACT,66C,1,1
2585,IT_ACT,67,2,2
2586,POCSO,4,1,1
2586,POCSO,8,2,2
2587,PREVENTION_CORRUPTION,7,1,1
2588,IPC,304,1,1
2588,IPC,324,2,2
2588,IPC,325,3,3
2589,NDPS,21,1,1
2589,NDPS,20,2,2
2590,IPC,363,1,1
2591,IPC,420,1,1
2591,PREVENTION_CORRUPTION,7,2,2
2592,NDPS,22,1,1
2592,NDPS,20,2,2
2592,NDPS,21,3,3
2593,IPC,376,1,1
2593,DV,12,2,2
2593,IPC,498A,3,3
2594,IPC,395,1,1
2595,IT_ACT,66,1,1
2595,IT_ACT,67,2,2
2596,PREVENTION_CORRUPTION,7,1,1
2597,PREVENTION_CORRUPTION,13,1,1
2597,PREVENTION_CORRUPTION,7,2,2
2598,PREVENTION_CORRUPTION,7,1,1
2598,PREVENTION_CORRUPTION,13,2,2
2599,NDPS,27A,1,1
2599,NDPS,21,2,2
2600,IT_ACT,67,1,1
2600,IT_ACT,66C,2,2
2600,IT_ACT,66,3,3
2601,PREVENTION_CORRUPTION,7,1,1
2602,BNS,109,1,1
2602,IPC,307,2,2
2602,IPC,304,3,3
2603,POCSO,12,1,1
2603,POCSO,4,2,2
2604,IPC,302,1,1
2605,MV,185,1,1
2605,MV,196,2,2
2605,MV,177,3,3
2606,DV,12,1,1
2607,IT_ACT,66C,1,1
2607,IT_ACT,67,2,2
2608,IT_ACT,67,1,1
2608,IT_ACT,66,2,2
2609,NDPS,22,1,1
2609,NDPS,27A,2,2
2610,IPC,325,1,1
2610,BNS,109,2,2
2610,BNS,103,3,3
2611,POCSO,12,1,1
2612,NDPS,27A,1,1
2613,PREVENTION_CORRUPTION,7,1,1
2613,IPC,406,2,2
2613,IPC,420,3,3
2614,IPC,406,1,1
2614,PREVENTION_CORRUPTION,7,2,2
2614,IPC,420,3,3
2615,IT_ACT,66,1,1
2615,IT_ACT,67,2,2
2615,IT_ACT,66C,3,3
2616,IPC,392,1,1
2616,IPC,380,2,2
2616,IPC,420,3,3
2617,IPC,420,1,1
2617,PREVENTION_CORRUPTION,7,2,2
2617,IPC,406,3,3
2618,IPC,420,1,1
2618,IPC,406,2,2
2618,PREVENTION_CORRUPTION,7,3,3
2619,POCSO,8,1,1
2619,POCSO,12,2,2
2620,PREVENTION_CORRUPTION,7,1,1
2621,NDPS,20,1,1
2622,EXCISE,32,1,1
2623,MV,185,1,1
2623,MV,184,2,2
2624,IPC,498A,1,1
2624,IPC,376,2,2
2625,POCSO,4,1,1
2626,IPC,406,1,1
2627,IT_ACT,67,1,1
2627,IT_ACT,66,2,2
2628,POCSO,8,1,1
2629,NDPS,21,1,1
2630,GAMBLING,4,1,1
2630,ARMS,25,2,2
2631,BNS,303,1,1
2631,IPC,395,2,2
2631,IPC,420,3,3
2632,IPC,498A,1,1
2632,IPC,363,2,2
2632,IPC,376,3,3
2633,IPC,392,1,1
2633,BNS,318,2,2
2634,PREVENTION_CORRUPTION,13,1,1
2634,PREVENTION_CORRUPTION,7,2,2
2635,IPC,354,1,1
2635,DV,12,2,2
2636,IPC,363,1,1
2636,POCSO,8,2,2
2636,POCSO,4,3,3
2637,MV,177,1,1
2638,GAMBLING,4,1,1
2638,IPC,506,2,2
2638,ARMS,27,3,3
2639,PREVENTION_CORRUPTION,7,1,1
2640,PREVENTION_CORRUPTION,7,1,1
2640,PREVENTION_CORRUPTION,13,2,2
2641,IT_ACT,67,1,1
2641,IT_ACT,66,2,2
2641,IT_ACT,66C,3,3
2642,IPC,506,1,1
2642,ARMS,25,2,2
2642,GAMBLING,4,3,3
2643,NDPS,27A,1,1
2643,NDPS,21,2,2
2643,NDPS,20,3,3
2644,PREVENTION_CORRUPTION,7,1,1
2644,IPC,406,2,2
2645,MV,185,1,1
2645,MV,177,2,2
2646,NDPS,22,1,1
2646,EXCISE,32,2,2
2647,BNS,309,1,1
2648,NDPS,21,1,1
2648,NDPS,8,2,2
2649,ARMS,25,1,1
2649,IPC,506,2,2
2650,PREVENTION_CORRUPTION,7,1,1
2650,PREVENTION_CORRUPTION,13,2,2
2651,PREVENTION_CORRUPTION,7,1,1
2651,IPC,420,2,2
2651,IPC,406,3,3
2652,IPC,498A,1,1
2652,DV,12,2,2
2653,IPC,498A,1,1
2654,PREVENTION_CORRUPTION,7,1,1
2655,DV,12,1,1
2656,ARMS,25,1,1
2657,POCSO,6,1,1
2657,POCSO,12,2,2
2657,IPC,363,3,3
2658,POCSO,4,1,1
2659,IPC,363,1,1
2660,BNS,109,1,1
2660,IPC,307,2,2
2661,IT_ACT,67,1,1
2662,IT_ACT,66,1,1
2663,ARMS,25,1,1
2663,IPC,506,2,2
2664,IPC,406,1,1
2665,PREVENTION_CORRUPTION,7,1,1
2665,IPC,420,2,2
2665,IPC,406,3,3
2666,IT_ACT,67,1,1
2667,IPC,506,1,1
2667,ARMS,27,2,2
2668,MV,184,1,1
2668,MV,196,2,2
2669,ARMS,25,1,1
2670,IT_ACT,66C,1,1
2671,IPC,376,1,1
2671,IPC,354,2,2
2671,IPC,363,3,3
2672,NDPS,8,1,1
2672,NDPS,20,2,2
2672,NDPS,21,3,3
2673,NDPS,8,1,1
2673,NDPS,27A,2,2
2673,NDPS,21,3,3
2674,IPC,380,1,1
2675,IPC,363,1,1
2676,PREVENTION_CORRUPTION,13,1,1
2677,POCSO,4,1,1
2677,IPC,363,2,2
2678,IPC,324,1,1
2678,BNS,109,2,2
2679,ARMS,27,1,1
2679,GAMBLING,4,2,2
2680,BNS,318,1,1
2680,IPC,380,2,2
2680,BNS,309,3,3
2681,POCSO,12,1,1
2681,POCSO,6,2,2
2682,IT_ACT,66,1,1
2682,IT_ACT,66C,2,2
2682,IT_ACT,67,3,3
2683,IT_ACT,67,1,1
2683,IT_ACT,66,2,2
2683,IT_ACT,66C,3,3
2684,IPC,498A,1,1
2684,IPC,376,2,2
2684,IPC,354,3,3
2685,IT_ACT,67,1,1
2685,IT_ACT,66C,2,2
2686,IPC,395,1,1
2687,PREVENTION_CORRUPTION,7,1,1
2688,IPC,363,1,1
2689,MV,196,1,1
2690,IT_ACT,66C,1,1
2690,IT_ACT,67,2,2
2691,IPC,376,1,1
2692,IT_ACT,66,1,1
2692,IT_ACT,67,2,2
2692,IT_ACT,66C,3,3
2693,POCSO,6,1,1
2693,POCSO,8,2,2
2694,EXCISE,32,1,1
2694,NDPS,21,2,2
2694,NDPS,22,3,3
2695,IT_ACT,66C,1,1
2695,IT_ACT,66,2,2
2696,IPC,325,1,1
2696,IPC,307,2,2
2697,POCSO,4,1,1
2698,IT_ACT,66C,1,1
2699,IPC,420,1,1
2700,NDPS,22,1,1
2700,NDPS,20,2,2
2701,IPC,506,1,1
2701,ARMS,25,2,2
2701,ARMS,27,3,3
2702,IPC,420,1,1
2702,PREVENTION_CORRUPTION,7,2,2
2702,IPC,406,3,3
2703,IPC,395,1,1
2704,IT_ACT,66,1,1
2704,IT_ACT,67,2,2
2705,IPC,376,1,1
2705,DV,12,2,2
2705,IPC,354,3,3
2706,IPC,420,1,1
2707,IT_ACT,67,1,1
2707,IT_ACT,66,2,2
2707,IT_ACT,66C,3,3
2708,POCSO,6,1,1
2708,POCSO,4,2,2
2709,MV,177,1,1
2710,IPC,395,1,1
2710,IPC,392,2,2
2711,ARMS,25,1,1
2712,POCSO,12,1,1
2712,IPC,363,2,2
2713,IPC,406,1,1
2714,BNS,303,1,1
2714,IPC,420,2,2
2715,IPC,395,1,1
2716,IT_ACT,67,1,1
2716,IT_ACT,66,2,2
2717,MV,185,1,1
2718,GAMBLING,4,1,1
2718,IPC,506,2,2
2718,ARMS,25,3,3
2719,EXCISE,32,1,1
2720,ARMS,27,1,1
2720,GAMBLING,4,2,2
2720,ARMS,25,3,3
2721,PREVENTION_CORRUPTION,7,1,1
2721,IPC,406,2,2
2722,IPC,498A,1,1
2722,DV,12,2,2
2722,IPC,363,3,3
2723,ARMS,25,1,1
2724,BNS,303,1,1
2724,BNS,318,2,2
2724,IPC,380,3,3
2725,BNS,303,1,1
2725,IPC,379,2,2
2725,BNS,309,3,3
2726,NDPS,20,1,1
2727,IT_ACT,66C,1,1
2727,IT_ACT,67,2,2
2728,NDPS,20,1,1
2728,NDPS,8,2,2
2728,NDPS,27A,3,3
2729,POCSO,6,1,1
2729,IPC,363,2,2
2730,IPC,406,1,1
2730,IPC,420,2,2
2730,PREVENTION_CORRUPTION,7,3,3
2731,BNS,103,1,1
2731,IPC,304,2,2
2731,BNS,109,3,3
2732,EXCISE,32,1,1
2732,NDPS,21,2,2
2732,NDPS,27A,3,3
2733,ARMS,27,1,1
2733,GAMBLING,4,2,2
2734,POCSO,6,1,1
2735,BNS,303,1,1
2735,BNS,309,2,2
2736,GAMBLING,4,1,1
2736,ARMS,25,2,2
2737,ARMS,27,1,1
2737,GAMBLING,4,2,2
2737,ARMS,25,3,3
2738,MV,177,1,1
2738,MV,184,2,2
2738,MV,196,3,3
2739,IPC,354,1,1
2740,IPC,420,1,1
2740,PREVENTION_CORRUPTION,7,2,2
2740,IPC,406,3,3
2741,PREVENTION_CORRUPTION,7,1,1
2742,NDPS,22,1,1
2743,PREVENTION_CORRUPTION,7,1,1
2743,IPC,420,2,2
2744,IPC,506,1,1
2744,ARMS,25,2,2
2745,PREVENTION_CORRUPTION,7,1,1
2746,IPC,406,1,1
2746,IPC,379,2,2
2746,IPC,395,3,3
2747,IPC,324,1,1
2747,IPC,304,2,2
2748,IT_ACT,67,1,1
2748,IT_ACT,66C,2,2
2748,IT_ACT,66,3,3
2749,IT_ACT,66C,1,1
2749,IT_ACT,66,2,2
2750,ARMS,25,1,1
2750,GAMBLING,4,2,2
2750,ARMS,27,3,3
2751,PREVENTION_CORRUPTION,13,1,1
2752,IPC,406,1,1
2753,MV,177,1,1
2753,MV,196,2,2
2753,MV,184,3,3
2754,IPC,304,1,1
2754,IPC,307,2,2
2755,PREVENTION_CORRUPTION,7,1,1
2755,PREVENTION_CORRUPTION,13,2,2
2756,PREVENTION_CORRUPTION,7,1,1
2756,PREVENTION_CORRUPTION,13,2,2
2757,PREVENTION_CORRUPTION,7,1,1
2758,IPC,363,1,1
2759,IT_ACT,67,1,1
2759,IT_ACT,66,2,2
2759,IT_ACT,66C,3,3
2760,IPC,304,1,1
2761,IPC,325,1,1
2761,BNS,103,2,2
2762,IT_ACT,67,1,1
2762,IT_ACT,66C,2,2
2763,ARMS,27,1,1
2763,IPC,506,2,2
2764,IPC,354,1,1
2764,IPC,363,2,2
2765,PREVENTION_CORRUPTION,7,1,1
2766,IPC,420,1,1
2766,IPC,406,2,2
2766,PREVENTION_CORRUPTION,7,3,3
2767,PREVENTION_CORRUPTION,7,1,1
2768,POCSO,6,1,1
2768,POCSO,12,2,2
2769,PREVENTION_CORRUPTION,13,1,1
2769,PREVENTION_CORRUPTION,7,2,2
2770,PREVENTION_CORRUPTION,7,1,1
2770,PREVENTION_CORRUPTION,13,2,2
2771,IPC,302,1,1
2771,IPC,324,2,2
2772,IPC,307,1,1
2772,IPC,304,2,2
2772,IPC,302,3,3
2773,IT_ACT,66,1,1
2773,IT_ACT,66C,2,2
2774,ARMS,25,1,1
2775,MV,185,1,1
2776,IPC,506,1,1
2777,IPC,363,1,1
2778,POCSO,12,1,1
2778,IPC,363,2,2
2778,POCSO,6,3,3
2779,PREVENTION_CORRUPTION,13,1,1
2780,POCSO,6,1,1
2780,POCSO,12,2,2
2780,POCSO,4,3,3
2781,MV,196,1,1
2781,MV,184,2,2
2782,IPC,302,1,1
2783,IPC,363,1,1
2783,IPC,376,2,2
2783,DV,12,3,3
2784,IT_ACT,66C,1,1
2784,IT_ACT,67,2,2
2784,IT_ACT,66,3,3
2785,IPC,420,1,1
2786,PREVENTION_CORRUPTION,7,1,1
2786,IPC,406,2,2
2787,IPC,420,1,1
2787,IPC,406,2,2
2787,PREVENTION_CORRUPTION,7,3,3
2788,IPC,363,1,1
2789,MV,184,1,1
2790,ARMS,27,1,1
2790,GAMBLING,4,2,2
2791,POCSO,8,1,1
2791,POCSO,12,2,2
2791,POCSO,4,3,3
2792,IPC,506,1,1
2793,NDPS,22,1,1
2793,NDPS,27A,2,2
2793,EXCISE,32,3,3
2794,NDPS,21,1,1
2794,EXCISE,32,2,2
2795,POCSO,4,1,1
2796,IPC,363,1,1
2797,IT_ACT,66C,1,1
2797,IT_ACT,67,2,2
2797,IT_ACT,66,3,3
2798,PREVENTION_CORRUPTION,7,1,1
2799,IPC,420,1,1
2800,IPC,498A,1,1
2800,IPC,363,2,2
2800,DV,12,3,3
2801,IPC,506,1,1
2801,ARMS,25,2,2
2802,IT_ACT,66C,1,1
2803,NDPS,8,1,1
2803,NDPS,20,2,2
2804,ARMS,27,1,1
2804,GAMBLING,4,2,2
2804,ARMS,25,3,3
2805,MV,177,1,1
2805,MV,184,2,2
2806,PREVENTION_CORRUPTION,13,1,1
2806,PREVENTION_CORRUPTION,7,2,2
2807,NDPS,22,1,1
2807,NDPS,20,2,2
2808,MV,185,1,1
2808,MV,196,2,2
2809,MV,184,1,1
2809,MV,196,2,2
2809,MV,185,3,3
2810,ARMS,25,1,1
2810,ARMS,27,2,2
2811,IPC,506,1,1
2811,ARMS,27,2,2
2811,ARMS,25,3,3
2812,MV,177,1,1
2812,MV,196,2,2
2812,MV,185,3,3
2813,IPC,406,1,1
2813,IPC,420,2,2
2814,IPC,363,1,1
2814,DV,12,2,2
2814,IPC,354,3,3
2815,NDPS,27A,1,1
2816,IPC,376,1,1
2817,IPC,324,1,1
2818,IT_ACT,66,1,1
2819,IPC,498A,1,1
2819,DV,12,2,2
2819,IPC,354,3,3
2820,PREVENTION_CORRUPTION,7,1,1
2821,IPC,395,1,1
2821,BNS,309,2,2
2821,IPC,392,3,3
2822,PREVENTION_CORRUPTION,7,1,1
2822,IPC,420,2,2
2823,IPC,363,1,1
2824,MV,177,1,1
2825,NDPS,27A,1,1
2825,NDPS,20,2,2
2825,NDPS,21,3,3
2826,IPC,406,1,1
2827,IPC,376,1,1
2827,DV,12,2,2
2828,IT_ACT,67,1,1
2828,IT_ACT,66C,2,2
2829,MV,185,1,1
2829,MV,196,2,2
2830,IPC,420,1,1
2831,BNS,303,1,1
2831,BNS,318,2,2
2831,IPC,379,3,3
2832,NDPS,22,1,1
2832,NDPS,27A,2,2
2832,NDPS,20,3,3
2833,IPC,395,1,1
2834,MV,184,1,1
2834,MV,196,2,2
2835,IPC,354,1,1
2835,DV,12,2,2
2836,IPC,363,1,1
2836,IPC,376,2,2
2836,DV,12,3,3
2837,IPC,420,1,1
2837,PREVENTION_CORRUPTION,7,2,2
2838,IT_ACT,66,1,1
2838,IT_ACT,67,2,2
2838,IT_ACT,66C,3,3
2839,PREVENTION_CORRUPTION,13,1,1
2840,PREVENTION_CORRUPTION,7,1,1
2841,IPC,420,1,1
2842,IPC,420,1,1
2842,PREVENTION_CORRUPTION,7,2,2
2843,MV,196,1,1
2843,MV,184,2,2
2843,MV,185,3,3
2844,ARMS,27,1,1
2844,GAMBLING,4,2,2
2845,BNS,309,1,1
2845,IPC,420,2,2
2845,IPC,406,3,3
2846,IPC,420,1,1
2846,IPC,379,2,2
2847,NDPS,21,1,1
2848,MV,177,1,1
2848,MV,184,2,2
2849,IPC,406,1,1
2849,IPC,420,2,2
2850,IPC,406,1,1
2851,IPC,420,1,1
2852,POCSO,12,1,1
2853,EXCISE,32,1,1
2854,IT_ACT,67,1,1
2854,IT_ACT,66C,2,2
2854,IT_ACT,66,3,3
2855,IT_ACT,66,1,1
2856,IPC,420,1,1
2856,IPC,406,2,2
2856,PREVENTION_CORRUPTION,7,3,3
2857,PREVENTION_CORRUPTION,7,1,1
2857,PREVENTION_CORRUPTION,13,2,2
2858,IPC,363,1,1
2859,IPC,307,1,1
2860,NDPS,8,1,1
2861,MV,184,1,1
2861,MV,185,2,2
2862,MV,196,1,1
2863,PREVENTION_CORRUPTION,7,1,1
2863,PREVENTION_CORRUPTION,13,2,2
2864,IT_ACT,66,1,1
2864,IT_ACT,66C,2,2
2865,POCSO,8,1,1
2865,POCSO,12,2,2
2866,IPC,406,1,1
2866,IPC,420,2,2
2867,MV,196,1,1
2867,MV,177,2,2
2868,PREVENTION_CORRUPTION,7,1,1
2868,PREVENTION_CORRUPTION,13,2,2
2869,IPC,392,1,1
2869,IPC,406,2,2
2870,BNS,103,1,1
2870,IPC,307,2,2
2871,IPC,363,1,1
2872,IPC,363,1,1
2872,POCSO,6,2,2
2872,POCSO,8,3,3
2873,IT_ACT,66,1,1
2874,PREVENTION_CORRUPTION,13,1,1
2874,PREVENTION_CORRUPTION,7,2,2
2875,PREVENTION_CORRUPTION,13,1,1
2876,IPC,325,1,1
2876,BNS,103,2,2
2877,IPC,406,1,1
2877,IPC,395,2,2
2877,IPC,392,3,3
2878,EXCISE,32,1,1
2879,IPC,302,1,1
2879,BNS,103,2,2
2879,IPC,325,3,3
2880,IPC,307,1,1
2880,BNS,109,2,2
2881,POCSO,12,1,1
2881,POCSO,4,2,2
2881,IPC,363,3,3
2882,IT_ACT,66,1,1
2882,IT_ACT,66C,2,2
2883,BNS,318,1,1
2883,IPC,395,2,2
2884,IT_ACT,67,1,1
2885,MV,196,1,1
2886,IT_ACT,67,1,1
2886,IT_ACT,66,2,2
2887,IPC,406,1,1
2887,IPC,420,2,2
2888,POCSO,6,1,1
2888,POCSO,8,2,2
2889,IT_ACT,66C,1,1
2890,IPC,324,1,1
2890,IPC,307,2,2
2891,BNS,309,1,1
2891,IPC,392,2,2
2891,IPC,380,3,3
2892,PREVENTION_CORRUPTION,7,1,1
2893,IPC,506,1,1
2893,ARMS,25,2,2
2894,IPC,324,1,1
2895,IPC,406,1,1
2895,BNS,318,2,2
2895,IPC,379,3,3
2896,IPC,325,1,1
2897,GAMBLING,4,1,1
2897,ARMS,25,2,2
2898,IPC,392,1,1
2898,BNS,309,2,2
2898,IPC,380,3,3
2899,MV,177,1,1
2899,MV,185,2,2
2900,IPC,363,1,1
2901,IPC,376,1,1
2901,IPC,354,2,2
2902,IPC,420,1,1
2902,PREVENTION_CORRUPTION,7,2,2
2902,IPC,406,3,3
2903,IPC,420,1,1
2903,PREVENTION_CORRUPTION,7,2,2
2904,PREVENTION_CORRUPTION,13,1,1
2905,PREVENTION_CORRUPTION,13,1,1
2906,IPC,354,1,1
2906,IPC,376,2,2
2907,NDPS,21,1,1
2907,NDPS,8,2,2
2907,NDPS,20,3,3
2908,EXCISE,32,1,1
2908,NDPS,8,2,2
2909,POCSO,8,1,1
2909,POCSO,12,2,2
2910,IT_ACT,67,1,1
2910,IT_ACT,66C,2,2
2910,IT_ACT,66,3,3
2911,NDPS,20,1,1
2911,NDPS,27A,2,2
2911,NDPS,8,3,3
2912,IT_ACT,66C,1,1
2912,IT_ACT,66,2,2
2912,IT_ACT,67,3,3
2913,POCSO,6,1,1
2913,POCSO,8,2,2
2914,PREVENTION_CORRUPTION,13,1,1
2915,POCSO,6,1,1
2916,POCSO,4,1,1
2917,IPC,420,1,1
2918,BNS,318,1,1
2918,IPC,380,2,2
2918,BNS,303,3,3
2919,BNS,318,1,1
2920,IPC,506,1,1
2921,PREVENTION_CORRUPTION,13,1,1
2921,PREVENTION_CORRUPTION,7,2,2
2922,POCSO,4,1,1
2922,POCSO,8,2,2
2922,POCSO,6,3,3
2923,POCSO,8,1,1
2923,POCSO,4,2,2
2924,PREVENTION_CORRUPTION,7,1,1
2924,PREVENTION_CORRUPTION,13,2,2
2925,IPC,307,1,1
2925,IPC,302,2,2
2926,MV,177,1,1
2926,MV,185,2,2
2926,MV,196,3,3
2927,IPC,406,1,1
2928,NDPS,8,1,1
2929,IPC,302,1,1
2930,BNS,109,1,1
2930,IPC,307,2,2
2931,NDPS,8,1,1
2931,NDPS,27A,2,2
2931,NDPS,21,3,3
2932,IPC,420,1,1
2932,PREVENTION_CORRUPTION,7,2,2
2932,IPC,406,3,3
2933,IPC,363,1,1
2933,POCSO,6,2,2
2934,IPC,395,1,1
2935,IPC,380,1,1
2935,IPC,420,2,2
2936,IPC,363,1,1
2936,POCSO,12,2,2
2937,IT_ACT,66C,1,1
2937,IT_ACT,67,2,2
2937,IT_ACT,66,3,3
2938,PREVENTION_CORRUPTION,7,1,1
2938,PREVENTION_CORRUPTION,13,2,2
2939,MV,196,1,1
2939,MV,185,2,2
2940,ARMS,25,1,1
2940,ARMS,27,2,2
2941,POCSO,6,1,1
2942,POCSO,6,1,1
2942,POCSO,8,2,2
2943,ARMS,27,1,1
2943,IPC,506,2,2
2944,IT_ACT,66C,1,1
2945,IPC,376,1,1
2945,IPC,354,2,2
2946,IPC,420,1,1
