ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateID,ArrestSurrenderDistrictID,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1398,980,1,2026-05-15,1,23,158,897,32,2505,true,false
1399,980,1,2026-06-30,1,16,112,501,32,2506,true,false
1400,980,2,2026-04-30,1,18,124,349,32,2507,true,false
1401,982,1,2023-05-27,1,31,215,441,61,2510,true,false
1402,985,1,2026-06-30,1,13,87,466,25,2514,true,false
1403,986,1,2024-05-09,1,13,89,942,26,2516,true,false
1404,986,1,2024-03-14,1,13,92,751,26,2517,true,false
1405,987,1,2026-06-30,1,1,6,991,1,2518,true,false
1406,987,2,2026-06-30,1,1,3,308,2,2519,true,false
1407,988,1,2024-04-20,1,22,154,219,43,2520,true,false
1408,989,2,2023-08-23,1,22,150,684,43,2521,true,false
1409,989,1,2023-09-13,1,22,151,1164,44,2522,true,false
1410,989,1,2023-10-28,1,22,152,704,44,2523,true,false
1411,989,1,2023-11-07,1,22,153,1009,43,2524,true,false
1412,992,1,2024-09-17,1,22,153,981,43,2529,true,false
1413,993,2,2025-07-19,1,1,3,401,9,2532,true,false
1414,995,1,2024-09-25,1,25,173,835,50,2536,true,false
1415,995,1,2024-06-28,1,13,90,800,50,2537,true,true
1416,995,1,2024-08-01,1,25,176,50,50,2538,true,false
1417,996,1,2024-09-13,1,19,130,873,37,2539,true,false
1418,997,1,2023-11-24,1,15,104,349,29,2540,true,false
1419,997,1,2023-09-17,1,15,103,32,29,2541,true,false
1420,997,2,2023-12-06,1,15,105,721,29,2542,true,false
1421,997,1,2023-09-15,1,15,101,814,29,2543,true,false
1422,998,1,2026-03-22,1,9,64,314,17,2545,true,false
1423,998,1,2026-06-30,1,9,59,67,18,2546,true,false
1424,1000,1,2026-06-04,1,21,147,694,42,2548,true,false
1425,1000,1,2026-06-30,1,21,145,814,42,2551,true,false
1426,1002,1,2026-03-08,1,21,144,863,41,2553,true,false
1427,1002,2,2026-02-11,1,21,146,856,42,2554,true,false
1428,1002,1,2026-05-23,1,22,150,792,42,2555,true,false
1429,1003,1,2026-06-30,1,2,13,890,3,2556,true,false
1430,1003,2,2026-06-30,1,2,13,1074,3,2557,true,false
1431,1003,2,2026-06-30,1,2,15,857,4,2558,true,false
1432,1003,1,2026-06-30,1,2,10,433,4,2559,true,false
1433,1004,1,2024-05-23,1,27,188,324,53,2560,true,false
1434,1004,1,2024-05-20,1,27,189,461,53,2562,true,false
1435,1005,2,2023-04-23,1,22,155,940,44,2565,true,false
1436,1006,1,2026-06-30,1,29,200,652,57,2566,true,false
1437,1006,1,2026-06-30,1,29,199,537,57,2567,true,false
1438,1008,1,2026-05-17,1,30,208,741,59,2574,true,false
1439,1009,1,2024-06-03,1,2,14,585,3,2577,true,false
1440,1010,2,2024-04-20,1,5,36,996,10,2578,true,false
1441,1011,1,2023-11-09,1,3,17,339,5,2582,true,false
1442,1011,1,2023-09-19,1,3,21,550,6,2583,true,true
1443,1012,1,2025-07-11,1,15,104,820,29,2585,true,false
1444,1012,1,2025-04-18,1,15,106,43,30,2586,true,false
1445,1012,1,2025-03-25,1,15,102,741,30,2587,true,false
1446,1014,2,2025-02-27,1,20,136,652,39,2590,true,false
1447,1014,1,2025-05-18,1,20,140,158,39,2592,true,false
1448,1015,1,2024-05-15,1,27,189,511,54,2593,true,false
1449,1015,2,2024-06-07,1,27,186,814,53,2594,true,false
1450,1015,1,2024-06-05,1,27,189,782,54,2595,true,false
1451,1015,1,2024-02-10,1,27,185,946,54,2596,true,false
1452,1022,1,2026-06-30,1,23,160,205,45,2609,true,false
1453,1022,2,2026-05-25,1,23,159,835,45,2610,true,false
1454,1023,1,2026-06-30,1,3,18,1091,6,2611,true,false
1455,1024,1,2026-03-11,1,28,192,1140,55,2614,true,false
1456,1024,1,2026-06-30,1,28,197,293,56,2615,true,false
1457,1025,2,2025-04-03,1,16,110,783,31,2616,true,false
1458,1026,1,2025-07-30,1,9,59,1154,17,2617,true,false
1459,1026,1,2025-05-17,1,9,60,230,17,2618,true,false
1460,1027,1,2024-10-17,1,13,91,1002,25,2619,true,false
1461,1027,1,2024-11-09,1,13,92,115,26,2620,true,false
1462,1029,1,2023-06-27,1,26,178,270,52,2623,true,false
1463,1029,1,2023-08-24,1,26,181,1140,51,2624,true,false
1464,1030,1,2025-03-13,1,3,20,616,5,2626,true,false
1465,1030,1,2025-03-24,1,3,17,1003,6,2627,true,false
1466,1031,1,2023-04-27,1,28,197,218,58,2631,true,false
1467,1032,1,2024-11-05,1,15,104,1062,29,2634,true,false
1468,1033,1,2023-07-21,1,27,186,751,17,2636,true,false
1469,1034,1,2025-04-26,1,8,53,773,15,2639,true,false
1470,1034,1,2025-07-15,1,8,54,1071,16,2640,true,false
1471,1035,1,2023-07-07,1,26,178,969,51,2642,true,false
1472,1035,2,2023-08-12,1,26,179,741,51,2643,true,false
1473,1036,2,2023-06-08,1,6,41,32,12,2646,true,false
1474,1036,1,2023-07-08,1,6,43,723,12,2647,true,false
1475,1040,2,2024-07-31,1,7,47,864,13,2660,true,false
1476,1041,1,2023-07-24,1,17,118,998,33,2661,true,false
1477,1041,1,2023-02-12,1,17,118,831,33,2663,true,false
1478,1042,1,2023-05-19,1,10,68,856,19,2665,true,false
1479,1043,1,2025-01-20,1,26,178,419,52,2666,true,false
1480,1043,1,2025-06-06,1,26,183,35,51,2667,true,false
1481,1044,1,2024-06-18,1,25,172,725,10,2668,true,false
1482,1044,1,2024-07-17,1,5,32,694,9,2669,true,false
1483,1049,1,2024-08-20,1,5,34,986,10,2676,true,false
1484,1050,1,2023-09-14,1,23,159,743,45,2679,true,false
1485,1050,1,2023-08-05,1,13,88,442,46,2680,true,false
1486,1052,1,2026-04-11,1,5,31,1129,9,2686,true,false
1487,1053,2,2023-06-27,1,15,105,963,29,2688,true,false
1488,1053,1,2023-08-27,1,15,104,1155,30,2689,true,false
1489,1054,1,2023-07-24,1,25,175,113,50,2691,true,true
1490,1054,2,2023-07-12,1,25,175,928,50,2692,true,false
1491,1055,1,2023-05-17,1,13,91,1170,25,2694,true,false
1492,1055,1,2023-04-03,1,13,90,472,25,2695,true,false
1493,1056,1,2023-02-28,1,1,8,585,1,2696,true,false
1494,1057,2,2023-05-26,1,18,123,50,35,2698,true,true
1495,1057,1,2023-09-03,1,18,127,561,36,2699,true,false
1496,1059,1,2023-03-17,1,26,179,1158,51,2701,true,false
1497,1059,1,2023-06-14,1,26,181,143,52,2703,true,false
1498,1062,1,2026-06-30,1,1,8,103,2,2707,true,false
1499,1063,1,2024-08-15,1,16,111,949,32,2708,true,false
1500,1064,1,2024-07-02,1,17,117,270,33,2711,true,false
1501,1064,1,2024-12-08,1,17,119,73,34,2712,true,false
1502,1065,1,2024-06-05,1,18,125,610,35,2713,true,false
1503,1065,1,2024-06-24,1,18,127,801,36,2714,true,false
1504,1066,1,2025-05-18,1,13,91,554,26,2716,true,false
1505,1067,1,2025-04-05,1,7,46,1184,14,2719,true,false
1506,1068,1,2023-06-09,1,31,217,11,61,2721,true,false
1507,1070,2,2024-12-12,1,24,166,436,48,2723,true,false
1508,1073,1,2025-06-25,1,8,53,55,15,2726,true,false
1509,1073,1,2025-06-15,1,8,52,1111,16,2727,true,false
1510,1074,1,2026-06-30,1,29,203,707,57,2728,true,true
1511,1074,2,2026-06-30,1,20,137,75,57,2729,true,false
1512,1077,1,2026-02-14,1,10,70,8,20,2734,true,false
1513,1077,1,2026-03-09,1,10,70,1100,19,2736,true,false
1514,1078,1,2026-06-30,1,29,203,219,25,2737,true,false
1515,1079,1,2025-06-10,1,19,134,1200,38,2738,true,false
1516,1080,1,2023-11-02,1,2,10,839,24,2739,true,false
1517,1081,1,2025-11-14,1,5,33,353,25,2743,true,false
1518,1082,2,2026-06-30,1,12,82,161,23,2745,true,false
1519,1082,1,2026-06-30,1,12,80,143,24,2747,true,false
1520,1083,1,2023-05-28,1,20,141,1126,39,2749,true,false
1521,1084,1,2025-03-18,1,18,123,67,36,2751,true,false
1522,1086,1,2024-07-12,1,25,173,1176,61,2754,true,false
1523,1087,1,2024-06-15,1,15,105,417,29,2756,true,false
1524,1088,1,2023-07-24,1,18,125,108,36,2758,true,false
1525,1089,2,2024-01-26,1,4,27,800,7,2759,true,false
1526,1090,2,2024-06-03,1,7,49,535,14,2762,true,false
1527,1090,1,2024-08-01,1,7,49,199,14,2763,true,false
1528,1090,1,2024-09-10,1,7,50,783,14,2764,true,false
1529,1091,1,2026-06-30,1,9,60,422,17,2766,true,false
1530,1092,1,2024-08-23,1,3,19,652,57,2769,true,false
1531,1092,1,2024-05-28,1,29,201,302,58,2772,true,false
1532,1095,1,2024-04-14,1,21,147,567,42,2776,true,true
1533,1097,1,2023-09-05,1,28,196,915,3,2780,true,false
1534,1097,1,2023-06-01,1,2,11,828,4,2783,true,false
1535,1098,1,2025-10-25,1,24,167,289,48,2784,true,false
1536,1098,2,2025-07-29,1,24,168,960,48,2785,true,false
1537,1099,2,2023-03-18,1,22,152,137,43,2786,true,false
1538,1099,1,2023-06-26,1,2,13,1010,43,2788,true,false
1539,1100,1,2023-08-11,1,26,182,511,51,2790,true,false
1540,1101,1,2026-06-30,1,14,98,36,27,2791,true,false
1541,1101,1,2026-06-30,1,14,97,947,27,2793,true,false
1542,1101,1,2026-06-30,1,14,95,745,27,2794,true,false
1543,1103,1,2023-04-08,1,26,179,143,52,2796,true,false
1544,1104,1,2024-05-28,1,21,147,726,42,2798,true,false
1545,1105,1,2025-09-30,1,15,106,550,30,2800,true,false
1546,1106,1,2026-05-06,1,8,52,1002,15,2801,true,false
1547,1106,1,2026-06-05,1,8,54,67,15,2802,true,false
1548,1107,1,2023-05-10,1,9,60,786,47,2804,true,false
1549,1108,1,2024-05-18,1,25,173,513,50,2806,true,false
1550,1108,1,2024-06-24,1,25,173,900,49,2807,true,false
1551,1108,2,2024-03-07,1,25,175,687,50,2808,true,false
1552,1112,1,2023-06-27,1,28,197,610,56,2813,true,false
1553,1113,1,2026-06-30,1,7,47,837,14,2816,true,false
1554,1113,1,2026-06-19,1,28,194,886,14,2818,true,false
1555,1114,1,2024-06-08,1,1,7,113,1,2820,true,false
1556,1116,1,2026-01-23,1,31,218,881,61,2823,true,false
1557,1117,2,2025-06-16,1,30,210,607,60,2825,true,false
1558,1117,1,2025-05-25,1,30,208,199,60,2826,true,false
1559,1118,1,2025-06-13,1,5,31,461,10,2827,true,false
1560,1118,1,2025-08-06,1,1,4,190,10,2829,true,false
1561,1119,1,2023-09-08,1,4,26,527,7,2831,true,false
1562,1120,1,2023-05-21,1,4,28,962,7,2832,true,false
1563,1121,1,2023-04-19,1,4,29,503,7,2834,true,false
1564,1122,1,2023-10-12,1,21,148,564,42,2837,true,false
1565,1122,1,2023-09-21,1,21,143,149,41,2838,true,false
1566,1124,1,2026-06-30,1,22,152,4,43,2841,true,false
1567,1125,1,2026-04-06,1,1,5,1101,49,2842,true,false
1568,1125,1,2026-06-30,1,25,172,441,49,2843,true,false
1569,1127,1,2024-06-21,1,19,130,1177,38,2848,true,false
1570,1128,1,2023-08-06,1,31,217,814,61,2849,true,false
1571,1128,1,2023-08-07,1,31,216,1142,61,2850,true,false
1572,1128,1,2023-08-29,1,31,213,28,62,2851,true,false
1573,1131,1,2026-06-11,1,18,125,967,36,2855,true,false
1574,1131,1,2026-03-06,1,18,122,757,36,2856,true,false
1575,1133,2,2024-05-21,1,18,127,531,36,2858,true,false
1576,1134,2,2026-06-23,1,4,25,749,7,2863,true,false
1577,1134,1,2026-03-07,1,4,24,387,7,2864,true,false
1578,1135,1,2023-11-26,1,20,141,507,42,2865,true,false
1579,1135,1,2023-07-29,1,21,143,721,42,2866,true,false
1580,1135,1,2023-07-11,1,21,148,825,41,2867,true,false
1581,1135,1,2023-07-26,1,21,146,62,41,2868,true,false
1582,1136,1,2023-05-16,1,15,101,823,30,2871,true,false
1583,1137,1,2026-06-09,1,25,173,143,50,2872,true,false
1584,1137,1,2026-06-13,1,25,171,975,49,2873,true,false
1585,1137,1,2026-02-15,1,25,171,419,50,2874,true,false
1586,1137,1,2026-03-30,1,17,116,610,49,2875,true,false
1587,1138,1,2024-08-04,1,15,106,264,30,2876,true,true
1588,1138,1,2024-04-18,1,15,105,420,29,2878,true,false
1589,1138,1,2024-02-25,1,15,106,1176,29,2879,true,false
1590,1141,1,2024-05-24,1,27,186,458,53,2883,true,false
1591,1141,1,2024-08-23,1,27,188,132,54,2884,true,false
1592,1142,1,2023-07-09,1,26,181,1094,55,2885,true,false
1593,1142,1,2023-05-17,1,28,194,965,56,2886,true,false
1594,1142,2,2023-02-15,1,28,196,1142,55,2887,true,false
1595,1142,1,2023-02-27,1,28,195,947,55,2888,true,false
1596,1143,1,2026-06-30,1,5,35,172,9,2889,true,false
1597,1143,2,2026-06-30,1,22,150,687,9,2890,true,false
1598,1143,1,2026-06-30,1,30,211,741,9,2892,true,false
1599,1144,1,2026-05-17,1,23,158,4,46,2896,true,false
1600,1146,1,2025-06-06,1,5,31,105,10,2898,true,false
1601,1147,1,2026-05-13,1,31,215,805,62,2900,true,false
1602,1147,1,2026-06-19,1,31,213,1192,62,2901,true,false
1603,1149,1,2023-07-20,1,19,134,558,38,2904,true,false
1604,1149,1,2023-07-06,1,19,129,670,37,2905,true,false
1605,1149,1,2023-07-17,1,19,132,835,37,2906,true,false
1606,1150,2,2024-04-21,1,17,115,554,34,2908,true,false
1607,1151,1,2024-05-24,1,6,41,940,12,2909,true,false
1608,1151,2,2024-05-13,1,6,39,113,12,2910,true,false
1609,1151,2,2024-03-27,1,6,38,499,12,2911,true,false
1610,1152,1,2025-09-01,1,17,119,758,33,2912,true,false
1611,1153,1,2026-06-30,1,4,24,942,7,2913,true,false
1612,1154,1,2023-05-27,1,22,151,1154,44,2914,true,false
1613,1154,1,2023-11-02,1,22,153,980,44,2916,true,false
1614,1158,1,2026-06-30,1,18,125,930,35,2922,true,false
1615,1158,1,2026-06-30,1,23,162,893,36,2923,true,false
1616,1160,2,2023-07-11,1,25,171,246,50,2928,true,false
1617,1161,1,2026-06-30,1,6,39,1059,12,2930,true,false
1618,1162,1,2024-07-21,1,22,150,748,44,2931,true,false
1619,1162,1,2024-07-07,1,22,151,248,44,2934,true,false
1620,1163,1,2023-04-08,1,19,131,936,59,2935,true,false
1621,1163,1,2023-04-25,1,30,211,36,60,2936,true,false
1622,1163,1,2023-01-19,1,30,206,773,60,2937,true,false
1623,1163,1,2023-04-23,1,16,109,831,59,2938,true,false
1624,1164,1,2024-09-09,1,21,148,923,50,2939,true,false
1625,1165,2,2026-03-21,1,4,26,909,8,2941,true,false
1626,1165,1,2026-06-17,1,4,25,94,7,2942,true,false
1627,1166,2,2026-06-17,1,20,137,118,40,2945,true,false
1628,1166,1,2026-04-11,1,4,26,191,39,2946,true,false
1629,1167,1,2026-05-28,1,8,55,499,15,2947,true,false
1630,1168,1,2023-11-03,1,31,213,1062,62,2950,true,false
1631,1171,1,2026-03-16,1,12,80,1175,56,2953,true,false
1632,1171,1,2026-04-04,1,28,196,147,56,2954,true,false
1633,1172,1,2026-02-21,1,11,74,828,50,2958,true,true
1634,1173,2,2023-09-05,1,8,54,683,16,2959,true,false
1635,1174,2,2026-03-08,1,15,102,70,23,2962,true,false
1636,1174,1,2026-03-10,1,25,175,86,23,2964,true,false
1637,1175,2,2024-10-26,1,26,183,313,51,2965,true,false
1638,1175,1,2024-08-13,1,26,183,678,51,2966,true,false
1639,1175,1,2024-05-12,1,26,183,67,52,2968,true,false
1640,1176,1,2023-03-09,1,26,180,492,22,2971,true,false
1641,1177,2,2026-06-30,1,21,145,153,41,2974,true,false
1642,1178,1,2025-06-16,1,4,26,647,7,2975,true,false
1643,1178,1,2025-07-18,1,13,92,846,8,2976,true,false
1644,1179,1,2025-07-21,1,11,77,206,22,2979,true,false
1645,1180,1,2025-05-15,1,21,148,691,42,2982,true,false
1646,1180,1,2025-05-20,1,21,147,763,41,2983,true,false
1647,1181,1,2026-05-19,1,19,132,934,7,2985,true,false
1648,1182,1,2023-06-01,1,14,97,681,27,2991,true,false
1649,1182,1,2023-07-11,1,14,99,262,28,2992,true,false
1650,1183,1,2024-08-05,1,9,60,19,25,2993,true,false
1651,1186,2,2023-07-11,1,25,172,1008,49,2998,true,false
1652,1186,1,2023-08-15,1,25,172,1194,50,2999,true,false
1653,1187,1,2026-04-10,1,19,132,881,37,3001,true,false
1654,1187,1,2026-06-14,1,19,129,1088,38,3002,true,false
1655,1189,1,2025-08-11,1,21,147,383,42,3006,true,false
1656,1189,1,2025-03-24,1,21,146,1150,41,3007,true,false
1657,1190,1,2024-06-28,1,31,213,983,62,3009,true,false
1658,1190,1,2024-06-29,1,31,217,1143,61,3010,true,false
1659,1191,1,2023-09-26,1,9,64,336,6,3013,true,false
1660,1191,1,2023-11-03,1,3,18,266,6,3014,true,false
1661,1192,2,2024-02-21,1,6,41,45,11,3016,true,false
1662,1194,1,2025-09-18,1,10,71,1194,20,3021,true,true
1663,1195,1,2023-06-19,1,16,111,370,32,3023,true,false
1664,1195,1,2023-04-04,1,16,112,890,32,3024,true,false
1665,1196,1,2023-06-19,1,31,217,1071,61,3026,true,false
1666,1196,1,2023-10-16,1,31,216,512,62,3027,true,false
1667,1197,2,2024-08-13,1,31,217,958,61,3029,true,false
1668,1197,1,2024-06-18,1,31,213,28,61,3030,true,false
1669,1198,1,2024-09-17,1,27,190,901,53,3031,true,false
1670,1198,1,2024-12-01,1,27,190,531,54,3032,true,false
1671,1198,1,2024-08-02,1,27,186,430,53,3033,true,false
1672,1199,2,2024-09-27,1,15,101,753,29,3034,true,false
1673,1199,1,2024-05-24,1,15,101,782,29,3035,true,false
1674,1201,2,2025-03-02,1,11,78,522,21,3037,true,false
1675,1202,2,2025-08-05,1,23,157,909,13,3038,true,false
1676,1202,1,2025-04-03,1,7,45,897,13,3039,true,false
1677,1205,1,2025-05-11,1,29,202,249,58,3042,true,false
1678,1206,1,2026-06-30,1,22,150,923,44,3046,true,false
1679,1208,1,2024-11-20,1,29,204,465,58,3052,true,false
1680,1208,1,2024-11-14,1,29,203,436,58,3053,true,false
1681,1209,1,2026-03-31,1,6,43,856,30,3054,true,false
1682,1210,1,2023-12-16,1,31,214,715,61,3055,true,false
1683,1212,1,2023-10-11,1,17,115,745,34,3059,true,false
1684,1214,1,2025-05-10,1,23,158,218,45,3067,true,false
1685,1214,1,2025-10-03,1,19,133,1151,45,3068,true,false
1686,1215,1,2024-09-19,1,5,31,585,10,3069,true,false
1687,1215,1,2024-08-29,1,5,32,531,10,3071,true,false
1688,1217,1,2024-05-06,1,17,117,458,34,3075,true,false
1689,1217,1,2024-05-05,1,17,118,846,33,3076,true,false
1690,1217,2,2024-04-27,1,31,214,697,34,3078,true,false
1691,1218,1,2023-09-17,1,27,186,466,54,3080,true,false
1692,1220,1,2026-06-30,1,16,111,437,32,3087,true,false
1693,1221,1,2026-06-30,1,15,105,419,30,3089,true,false
1694,1222,1,2025-07-31,1,9,60,191,18,3090,true,false
1695,1222,1,2025-04-17,1,9,60,6,17,3092,true,false
1696,1223,1,2024-06-06,1,9,64,960,17,3094,true,false
1697,1224,1,2024-11-06,1,2,15,448,24,3095,true,false
1698,1224,1,2024-07-06,1,12,82,751,24,3097,true,false
1699,1226,1,2023-04-19,1,5,33,937,9,3101,true,false
1700,1226,1,2023-03-27,1,5,34,41,10,3104,true,false
1701,1227,1,2023-08-08,1,25,176,526,49,3105,true,false
1702,1229,1,2024-03-27,1,1,7,864,2,3108,true,false
1703,1229,1,2024-03-14,1,1,5,978,1,3110,true,false
1704,1230,1,2023-09-17,1,15,106,260,30,3113,true,false
1705,1230,1,2023-08-12,1,16,109,495,29,3114,true,true
1706,1230,1,2023-10-02,1,15,104,694,29,3115,true,false
1707,1231,1,2026-01-12,1,8,56,143,15,3116,true,false
1708,1231,1,2026-06-21,1,8,53,343,16,3117,true,false
1709,1231,1,2026-03-01,1,8,57,264,15,3118,true,false
1710,1231,2,2026-06-09,1,8,56,75,16,3119,true,false
1711,1232,1,2023-10-23,1,22,151,977,44,3120,true,false
1712,1232,1,2023-07-09,1,22,154,1151,44,3121,true,false
1713,1233,2,2025-07-11,1,28,197,930,56,3125,true,false
1714,1234,1,2023-07-10,1,27,186,513,54,3127,true,false
1715,1236,1,2023-08-08,1,6,43,963,19,3133,true,true
1716,1237,1,2025-10-24,1,9,61,955,18,3135,true,false
1717,1238,2,2023-10-23,1,12,84,282,24,3137,true,false
1718,1238,1,2023-07-24,1,28,193,81,23,3138,true,false
1719,1240,1,2024-07-20,1,16,110,1153,32,3142,true,false
1720,1240,2,2024-10-21,1,16,108,73,31,3143,true,false
1721,1241,2,2024-08-25,1,15,103,185,30,3144,true,false
1722,1241,1,2024-08-20,1,15,102,552,29,3145,true,false
1723,1241,1,2024-05-05,1,15,104,359,29,3146,true,false
1724,1241,1,2024-05-09,1,15,103,343,29,3147,true,false
1725,1242,1,2023-03-20,1,11,76,496,22,3148,true,false
1726,1243,1,2024-04-15,1,21,147,1200,42,3149,true,false
1727,1243,1,2024-05-05,1,21,144,718,41,3150,true,false
1728,1243,2,2024-04-03,1,21,144,615,42,3151,true,false
1729,1244,1,2024-02-26,1,31,215,839,61,3153,true,false
1730,1245,1,2024-02-12,1,13,88,48,6,3157,true,false
1731,1245,1,2024-04-13,1,3,18,1161,5,3158,true,false
1732,1247,1,2024-07-14,1,17,116,1146,33,3162,true,false
1733,1248,1,2026-06-30,1,11,76,545,21,3163,true,false
1734,1250,1,2025-07-20,1,30,207,683,59,3165,true,false
1735,1251,2,2025-06-29,1,7,47,625,15,3169,true,false
1736,1252,1,2024-03-31,1,26,180,338,30,3170,true,false
1737,1253,1,2026-06-30,1,7,49,393,14,3171,true,false
1738,1253,2,2026-06-30,1,7,46,62,14,3172,true,false
1739,1253,1,2026-06-30,1,7,49,278,13,3174,true,false
1740,1254,1,2023-10-11,1,17,118,40,34,3175,true,false
1741,1254,2,2023-07-29,1,17,118,246,34,3178,true,true
1742,1255,2,2026-03-21,1,4,25,232,8,3179,true,false
1743,1255,1,2026-05-31,1,4,26,451,8,3180,true,false
1744,1256,1,2025-08-21,1,6,38,1095,11,3181,true,false
1745,1256,1,2025-09-07,1,6,39,1166,12,3183,true,false
1746,1256,1,2025-09-18,1,6,38,297,12,3184,true,false
1747,1257,2,2023-03-16,1,15,101,202,30,3185,true,false
1748,1257,1,2023-01-24,1,15,101,786,30,3187,true,false
1749,1261,1,2023-07-05,1,14,99,163,10,3196,true,false
1750,1262,1,2026-06-30,1,28,194,917,56,3200,true,false
1751,1263,1,2024-06-29,1,14,95,1008,27,3202,true,false
1752,1263,1,2024-06-25,1,14,95,382,28,3203,true,false
1753,1264,1,2023-02-17,1,26,178,137,51,3204,true,false
1754,1264,1,2023-07-07,1,26,181,962,52,3207,true,false
1755,1265,1,2023-07-17,1,12,81,266,24,3208,true,false
1756,1266,1,2024-05-24,1,6,41,1192,11,3209,true,false
1757,1266,2,2024-07-21,1,6,38,1100,12,3211,true,false
1758,1268,1,2025-08-29,1,17,116,1113,34,3215,true,false
1759,1268,1,2025-09-27,1,17,120,495,33,3216,true,false
1760,1270,1,2024-06-07,1,25,171,901,49,3220,true,false
1761,1271,1,2025-04-05,1,7,50,562,43,3222,true,false
1762,1271,1,2025-07-20,1,22,153,115,44,3223,true,false
1763,1272,1,2025-05-08,1,12,81,203,23,3227,true,false
1764,1273,1,2023-12-15,1,16,111,959,32,3228,true,false
1765,1273,1,2023-11-11,1,16,108,1166,32,3229,true,false
1766,1273,1,2023-11-21,1,16,111,1141,32,3230,true,false
1767,1273,2,2023-11-04,1,16,113,712,31,3231,true,true
1768,1274,1,2026-06-30,1,20,138,514,39,3232,true,false
1769,1274,1,2026-06-30,1,20,137,942,39,3234,true,false
1770,1275,1,2026-06-30,1,14,97,866,28,3235,true,false
1771,1276,1,2024-09-23,1,21,143,828,41,3236,true,false
1772,1276,1,2024-06-15,1,21,145,876,42,3237,true,false
1773,1278,1,2023-03-28,1,7,48,1200,13,3239,true,false
1774,1278,1,2023-06-28,1,7,48,1002,13,3241,true,true
1775,1279,1,2023-05-18,1,30,208,93,59,3242,true,false
1776,1280,1,2023-08-13,1,15,102,203,9,3244,true,false
1777,1281,2,2024-11-15,1,8,56,670,16,3246,true,false
1778,1283,1,2023-04-11,1,9,64,963,18,3249,true,false
1779,1284,1,2024-07-06,1,8,53,1126,16,3253,true,false
1780,1285,1,2023-06-01,1,1,6,272,58,3254,true,false
1781,1286,1,2024-07-13,1,30,207,278,59,3256,true,false
1782,1287,1,2023-01-21,1,8,56,737,15,3257,true,false
1783,1287,1,2023-06-12,1,8,57,561,16,3258,true,false
1784,1288,1,2026-06-30,1,21,145,1035,42,3261,true,false
1785,1288,1,2026-05-18,1,21,145,771,41,3263,true,false
1786,1289,1,2026-05-25,1,13,89,436,25,3264,true,false
1787,1289,1,2026-06-30,1,13,88,669,25,3267,true,false
1788,1291,1,2026-06-30,1,18,122,748,36,3271,true,false
1789,1292,2,2024-07-30,1,22,152,375,43,3272,true,false
1790,1292,1,2024-08-21,1,30,208,651,44,3274,true,true
1791,1293,2,2026-06-30,1,2,15,192,4,3276,true,false
